id,created_at,updated_at,name,description,instructions,category,muscle_groups,equipment,difficulty,video_url,image_url,google_drive_file_id,video_file,thumbnail,is_system,is_active,tags,created_by_id
59b84d03-96f0-4069-9ab5-515fa5b781a1,2026-01-22 12:05:33.070176+00,2026-01-22 12:05:33.070195+00,Zancadas Dinámicas con Mancuernas,,"Colócate de pie con el pecho erguido, abdomen apretado y una mancuerna en cada mano a los lados del cuerpo.

Da un paso largo hacia delante con una pierna y apoya bien el pie en el suelo.

Baja el cuerpo flexionando ambas rodillas hasta que la rodilla trasera se acerque al suelo, manteniendo el torso recto.

Asegúrate de que la rodilla delantera siga la línea del pie y el talón permanezca apoyado.

Empuja fuerte con el talón del pie delantero para incorporarte y avanzar con la otra pierna.

Mantén el equilibrio, los hombros relajados y el abdomen activo durante todo el movimiento.

Repite el gesto de forma fluida y controlada mientras avanzas.",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Mancuernas""]",intermediate,,,,,,f,t,[],21
91ea710b-ff85-47e4-89f5-6da3d41dbb61,2026-01-22 12:06:47.859436+00,2026-01-22 12:06:47.859452+00,Zancada con Déficit,,"Colócate de pie sobre una superficie elevada (cajón, step o disco estable), con el pecho erguido y el abdomen apretado.

Da un paso largo hacia delante y baja el pie al suelo desde el déficit.

Flexiona ambas rodillas y baja el cuerpo de forma controlada hasta que la rodilla trasera se acerque al suelo.

Mantén el torso recto, el talón delantero apoyado y la rodilla siguiendo la línea del pie.

Empuja fuerte con el talón del pie delantero para volver a subir al punto elevado.

Controla el equilibrio durante todo el movimiento, sin impulsos.

Repite las repeticiones con una pierna y luego cambia de lado.",bodyweight,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Plataforma elevada""]",beginner,,,,,,f,t,[],21
8206bac3-f33b-4928-ae91-84079721ef3f,2026-01-22 12:08:13.572027+00,2026-01-22 12:08:13.572051+00,Zancadas con Déficit con Mancuernas,,"Colócate de pie sobre una superficie elevada (cajón, step o disco estable) con el pecho erguido, abdomen apretado y una mancuerna en cada mano a los lados del cuerpo.

Da un paso largo hacia delante y baja el pie al suelo desde el déficit, manteniendo el equilibrio.

Flexiona ambas rodillas y baja el cuerpo de forma controlada hasta que la rodilla trasera se acerque al suelo.

Mantén el torso recto, el talón delantero apoyado y la rodilla alineada con el pie.

Empuja fuerte con el talón del pie delantero para volver a subir al punto elevado.

Controla el equilibrio durante todo el movimiento, sin impulsos ni balanceos de las mancuernas.

Repite las repeticiones con una pierna y luego cambia de lado.",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Plataforma elevada"", ""Mancuerna""]",intermediate,,,,,,f,t,[],21
524997e1-33c2-44cd-9893-5c864b3859c9,2026-01-22 12:08:59.565791+00,2026-01-22 12:08:59.56581+00,Plancha abdominal,,"Colócate boca abajo apoyando los antebrazos en el suelo, con los codos justo debajo de los hombros.

Estira las piernas y apoya las puntas de los pies en el suelo.

Aprieta fuerte el abdomen y los glúteos para que el cuerpo quede en línea recta de cabeza a talones.

Mantén la espalda recta, sin hundir la zona lumbar ni levantar el culo.

Mira al suelo con el cuello relajado.

Respira de forma controlada mientras mantienes la posición.

Aguanta el tiempo marcado sin perder la postura",bodyweight,"[""Abdominales""]","[""Sin material""]",beginner,,,,,,f,t,[],21
622a0683-5270-4249-8d88-32c3022b0a65,2026-01-22 12:10:24.741462+00,2026-01-22 12:10:24.741489+00,Remo en Máquina Tumbado,,"Túmbate boca abajo en la máquina de remo tumbado, con el pecho bien apoyado en el banco y los pies firmes en los apoyos.

Agarra las asas con los brazos estirados y el cuello relajado.

Aprieta el abdomen y mantén el pecho pegado al banco para no balancearte.

Tira de las asas hacia ti llevando los codos atrás y juntando los omóplatos.

Lleva las asas hacia la parte baja del pecho o el abdomen, según la máquina.

Aprieta la espalda un segundo al final del recorrido.

Vuelve despacio a estirar los brazos, controlando el movimiento, y repite.",strength,"[""Espalda"", ""Bíceps"", ""Deltoides posterior""]",[],beginner,,,,,,f,t,[],21
77689b26-bede-4d80-90f3-f1e8bffa8a90,2026-01-22 12:11:47.247777+00,2026-01-22 12:11:47.247794+00,Press Pallof,,"Colócate de pie de lado a la polea (o banda elástica) a la altura del pecho, con los pies al ancho de hombros.

Agarra el asa con las dos manos y llévala al centro del pecho, brazos flexionados.

Aprieta fuerte el abdomen y los glúteos para que el cuerpo no gire.

Empuja las manos al frente estirando los brazos, manteniendo el tronco totalmente quieto.

Aguanta uno o dos segundos con los brazos estirados, resistiendo la rotación.

Vuelve despacio las manos al pecho sin perder tensión.

Repite el movimiento de forma controlada y luego cambia de lado.",functional,"[""Core"", ""Oblicuos"", ""Anti rotación""]","[""Polea o Banda Elástica""]",beginner,,,,,,f,t,[],21
6a100a61-d812-4ab0-a37d-0a61e357560b,2026-01-22 12:13:23.929076+00,2026-01-22 12:13:23.929092+00,Landmine Press Estricto,,"Colócate de pie frente a la barra landmine, con los pies al ancho de hombros y el extremo de la barra apoyado en una mano, a la altura del hombro.

Coloca la otra mano en la cadera o ayudando a estabilizar la barra y adopta una ligera posición escalonada si te da más estabilidad.

Aprieta el abdomen y los glúteos para mantener el cuerpo firme.

Empuja la barra hacia arriba y hacia delante siguiendo el recorrido diagonal natural, estirando el brazo sin bloquear el codo.

Mantén el torso estable, sin inclinarte ni arquear la espalda.

Baja la barra despacio hasta volver a la altura del hombro.

Repite el movimiento de forma controlada y luego cambia de brazo.",strength,"[""Deltoides"", ""Core"", ""Lanzamiento"", ""Golpeo""]","[""Barra"", ""Soporte de suelo""]",intermediate,,,,,,f,t,[],21
4268c0a1-5483-4e20-8514-2aaf3ba3e8d8,2026-01-22 12:14:29.959621+00,2026-01-22 12:14:29.959641+00,Curl Femoral Sentado/a,,"Ajusta el asiento para que la espalda quede bien apoyada en el respaldo y las rodillas alineadas con el eje de la máquina.

Coloca los tobillos debajo del rodillo y sujeta las asas para estar estable.

Aprieta el abdomen y mantén la cadera bien apoyada en el asiento.

Flexiona las rodillas llevando los talones hacia abajo y atrás de forma controlada.

Aprieta los isquios un segundo abajo.

Vuelve despacio a estirar las piernas sin soltar el peso de golpe.

Repite el movimiento manteniendo siempre el control.",strength,"[""Isquio""]","[""Máquina""]",beginner,,,,,,f,t,[],21
2680d879-0df9-4589-ad44-93acfad580ac,2026-01-22 12:15:13.464493+00,2026-01-22 12:15:13.46451+00,Curl Femoral de Pie,,"Colócate de pie en la máquina de curl femoral, apoyando el muslo de la pierna que trabaja en el soporte y agarrando las asas para equilibrarte.

Coloca el rodillo justo por encima del talón y mantén la pierna de apoyo ligeramente flexionada.

Aprieta el abdomen y mantén la cadera estable, sin arquear la espalda.

Flexiona la rodilla llevando el talón hacia el glúteo de forma controlada.

Aprieta el isquio un segundo arriba.

Baja despacio la pierna hasta casi estirarla por completo.

Mantén el control durante todo el movimiento y repite antes de cambiar de pierna.",strength,"[""Isquio""]","[""Máquina""]",beginner,,,,,,f,t,[],21
7097398e-56bb-4f08-b5c8-b85fa6c4cd44,2026-01-22 12:17:16.66834+00,2026-01-22 12:17:16.668364+00,Caídas Nórdicas,,"Colócate de rodillas en el suelo, con el tronco erguido y las caderas extendidas (ni sentado atrás ni doblado).

Fija bien los tobillos (con un compañero sujetándolos o en un anclaje) para que no se levanten.

Aprieta fuerte el abdomen y los glúteos para mantener el cuerpo en línea recta de rodillas a cabeza.

Empieza a dejarte caer hacia delante MUY lentamente, manteniendo el cuerpo recto, sin doblar la cadera.

Frena la bajada todo lo que puedas con los isquios, resistiendo el movimiento (puedes necesitar frenar con las manos cerca del suelo e impulsarte como si fuera una flexión)

Cuando ya no puedas aguantar más, apoya las manos en el suelo para amortiguar la caída.

Impúlsate suavemente con las manos para volver a la posición inicial y repite el movimiento de forma controlada.",strength,"[""Isquios"", ""Core""]","[""Soporte para pies"", ""Esterilla o acolchado""]",advanced,,,,,,f,t,[],21
3b4a5fb0-0131-4886-914c-306c2c2a6b66,2026-01-22 12:26:18.6244+00,2026-01-22 12:26:18.624418+00,Step Up en Polea,,"Colócate frente a un cajón o step y engancha la polea baja (al cinturón o con el asa en la mano contraria a la pierna que trabaja).

Apoya el pie de trabajo en el cajón y mantén el pecho erguido, con el abdomen apretado.

Antes de subir, empuja ligeramente la rodilla hacia fuera y “agarra” el suelo con el pie (piensa en el pie como si fuera un trípode: talón + dedo gordo + meñique) para activar mejor el glúteo.

Empuja fuerte con el talón del pie de arriba y sube el cuerpo sin impulsarte con la pierna de abajo.

Una vez arriba, evita bloquear la rodilla y piensa en llevar la cadera ligeramente hacia atrás para que el glúteo haga el trabajo, no el cuádriceps.

Baja despacio controlando la polea y manteniendo la cadera estable.

Repite el movimiento de forma lenta y controlada antes de cambiar de pierna.",strength,"[""Glúteo""]","[""Polea"", ""Agarradera""]",intermediate,,,,,,f,t,[],21
e66cc93c-5efe-4676-8b0c-b0bd4e233a1e,2026-01-22 12:28:22.551502+00,2026-01-22 12:28:22.551519+00,Step Up con Peso Corporal,,"Colócate frente a un cajón o banco estable, con el pecho erguido y el abdomen apretado.

Apoya completamente un pie sobre el cajón y deja el otro en el suelo (puede que necesites equilibrarte, sujetándote en alguna superficie, sólo intenta no ""hacer trampas"").

Aprieta el abdomen y mantén la cadera estable.

Empuja fuerte con el talón del pie que está arriba y sube el cuerpo al cajón, estirando la pierna.

Evita impulsarte con la pierna de abajo; úsala solo para equilibrio.

Una vez arriba, no bloquees la rodilla y mantén la cadera nivelada para que el glúteo haga el trabajo.

Baja despacio de nuevo al suelo de forma controlada y repite antes de cambiar de pierna.",bodyweight,"[""Glúteo""]","[""Cajón o banco""]",beginner,,,,,,f,t,[],21
29a245a8-b75b-4cd4-8389-d33a8c33237d,2026-01-22 12:29:31.401406+00,2026-01-22 12:29:31.401424+00,Sentadilla Pistol,,"Colócate de pie con el pecho erguido y el abdomen apretado; eleva una pierna al frente sin que toque el suelo.

Mantén los brazos extendidos delante para ayudarte con el equilibrio.

Empieza a bajar despacio flexionando la pierna de apoyo, llevando la cadera hacia atrás como si te sentaras.

Mantén el talón de la pierna de apoyo bien apoyado y la rodilla alineada con el pie.

Baja todo lo que puedas sin perder el equilibrio ni redondear la espalda.

Empuja fuerte con el talón para volver a subir, manteniendo el cuerpo estable.

Controla el movimiento, repite las repeticiones y luego cambia de pierna.",functional,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Sin material""]",advanced,,,,,,f,t,[],21
